Product code,Description,Pack,Size,Measurement,Unit UPC,Category,[TI],[HI],Min Purchase Qty 1,Case Price 1,Unit Price 1,Min Purchase Qty 2,Case Price 2,Unit Price 2,Min Purchase Qty 3,Case Price 3,Unit Price 3,Min Purchase Qty 4,Case Price 4,Unit Price 4
11891,GOYA ROMAN BEANS ,24,15.5,oz,041331124164,Hispanic Foods,,,0,$31.89,$1.33,,,,,,,,,
11892,GOYA SALSITA HOT SAUCE JALAPEÑO CHILES ,12,8,oz,041331028851,Condiments,,,0,$30.78,$2.56,,,,,,,,,
11893,GOYA SARDINES IN OLIVE OIL,25,4.25,oz,04133103610,Hispanic Foods,,,0,$70.81,$2.83,,,,,,,,,
11894,GOYA SAZON CILANTRO & TOMATO,36,8,oz,04133103786,Hispanic Foods,,,0,$55.25,$1.53,,,,,,,,,
11895,GOYA SAZON CON AJO Y CEBOLLA WITH GARLIC & ONION ,18,20,ct,04133103774,Hispanic Foods,,,0,$57.29,$3.18,,,,,,,,,
11896,GOYA SAZON CON AZARFAN ,18,20,ct,043103777,Hispanic Foods,,,0,$56.55,$3.14,,,,,,,,,
11899,GOYA SAZON CORIANDER & ANNATTO,18,20,ct,041331037907,Hispanic Foods,,,0,$58.32,$3.24,,,,,,,,,
11897,GOYA SAZON CORIANDER & ANNATTO,15,6,oz,041331037761,Hispanic Foods,,,0,$79.57,$5.30,,,,,,,,,
11898,GOYA SAZON CORIANDER & ANNATTO,15,6.33,oz,04133103794,Hispanic Foods,,,0,$74.93,$5.00,,,,,,,,,
11900,GOYA SAZON CORIANDER & ANNATTO ,18,20,oz,04133103779,Hispanic Foods,,,0,$55.43,$3.08,,,,,,,,,
11901,GOYA SAZON HAM FLAVORED CONCENTRATE,36,1.41,oz,04133103837,Hispanic Foods,,,0,$47.83,$1.33,,,,,,,,,
11902,GOYA SAZON NO SALT NATURAL & COMPLETE,18,20,ct,04133103769,Hispanic Foods,,,0,$53.58,$2.98,,,,,,,,,
11903,GOYA SAZON SALAD & VEGETABLE SEASONING ,18,20,ct,04133103841,Hispanic Foods,,,0,$56.55,$3.14,,,,,,,,,
11904,GOYA SAZON SALAD & VEGETABLE SEASONING ,24,1.4,oz,041331038409,Hispanic Foods,,,0,$34.36,$1.43,,,,,,,,,
11905,GOYA SAZON SHIPPER CORIANDER & ANNATTO,33,6.33,oz,041331037761,Hispanic Foods,8,4,0,$159.41,$4.83,,,,,,,,,
11906,GOYA SAZON TAMANO FAMILIAR ,24,12,ct,04133103781,Hispanic Foods,,,0,$43.26,$1.80,,,,,,,,,
11907,GOYA SAZONADOR TOTAL SEASONING,12,11,oz,04133103884,Hispanic Foods,,,0,$46.84,$3.90,,,,,,,,,
11908,GOYA SLICED BEETS ,24,15,oz,041331125697,Hispanic Foods,,,0,$35.84,$1.49,,,,,,,,,
11909,GOYA SMALL RED BEANS ,24,15.5,oz,041331124201,Hispanic Foods,,,0,$33.37,$1.39,,,,,,,,,
11910,GOYA SMALL WHITE BEANS ,24,15,oz,041331124126,Hispanic Foods,,,0,$30.90,$1.29,,,,,,,,,
11911,GOYA SOFRITO TOMATO COOKING BASE,24,12,oz,04133102146,Hispanic Foods,10,8,0,$61.55,$2.56,,,,,,,,,
11912,GOYA TAMARIND NECTAR ,24,9.6,oz,04133102741,Hispanic Beverages,,,0,$24.47,$1.02,,,,,,,,,
11913,GOYA TOMATO SAUCE,48,8,oz,04133103961,Hispanic Foods,,,0,$38.07,$0.79,,,,,,,,,
11915,GRAVY TRAIN BEEF DOG FOOD (BAG),1,14.48,lb,079100527038,Pet Supplies,13,5,0,$13.34,$13.34,,,,,,,,,
11916,GRAVY TRAIN BEEF LIVER & BACON DOG FOOD (BAG),1,14.48,lb,079100527052,Pet Supplies,13,5,0,$13.34,$13.34,,,,,,,,,
11917,GRAVY TRAIN BEEFY CLASSIC,4,3.5,lb,079100518579,Pet Supplies,10,6,0,$23.69,$5.92,,,,,,,,,
16628,GRAVY TRAIN CHUNKS IN GRAVY & BEEF CAN,12,13.2,oz,079100761586,Pet Supplies,17,6,0,$17.18,$1.43,,,,,,,,,
16629,GRAVY TRAIN GRAVY & CHICKEN CAN,12,13.2,oz,079100761616,Pet Supplies,17,9,0,$17.18,$1.43,,,,,,,,,
16630,GRAVY TRAIN MEATY GROUND DINNER W/BEEF & BACON CAN,12,13.2,oz,079100761579,Pet Supplies,17,9,0,$17.18,$1.43,,,,,,,,,
11922,GREAT LAKES CHARCOAL ,6,7.7,lb,016800115110,Grilling Products,5,4,0,$26.27,$4.38,20,$24.41,$4.07,,,,,,
11921,GREAT LAKES CHARCOAL ,1,15.4,lb,016800115219,Grilling Products,8,8,0,$7.98,$7.98,64,$7.16,$7.16,128,$6.85,$6.85,,,
11924,GREEN LABEL PAPER PLATES 9 INCH,24,50,ct,076955735717,Paper Products,15,5,0,$30.90,$1.29,,,,,,,,,
11923,GREEN LABEL PAPER PLATES 9 INCH,12,100,ct,076955691020,Paper Products,15,4,0,$31.02,$2.59,,,,,,,,,
15733,GURLEY'S 2/$2 CHERRY SLICES,12,4.25,oz,077449505939,Candy,,,0,$9.27,$0.77,,,,,,,,,
15897,GURLEY'S 2/$2 GUMMY APPLE RINGS,12,3,oz,10077449506025,Candy,,,0,$9.27,$0.77,,,,,,,,,
15895,GURLEY'S 2/$2 GUMMY BLUE SHARKS,12,3,oz,077449506042,Candy,,,0,$9.27,$0.77,,,,,,,,,
15893,GURLEY'S 2/$2 GUMMY SOUR BEARS,12,3,oz,077449506103,Candy,,,0,$9.27,$0.77,,,,,,,,,
15894,GURLEY'S 2/$2 GUMMY WATERMELON RINGS,12,3,oz,077449506127,Candy,,,0,$9.27,$0.77,,,,,,,,,
15732,GURLEY'S 2/$2 GUMMY WORMS SOUR,12,3,oz,10077449506117,Candy,,,0,$9.27,$0.77,,,,,,,,,
15736,GURLEY'S 2/$2 JELLY BEANS,12,3.5,oz,077449506141,Candy,,,0,$9.27,$0.77,,,,,,,,,
15735,GURLEY'S 2/$2 ORANGE SLICES,12,4.25,oz,077449506189,Candy,,,0,$9.27,$0.77,,,,,,,,,
15734,GURLEY'S 2/$2 STARLIGHT MINTS,12,3.5,oz,077449506257,Candy,,,0,$9.27,$0.77,,,,,,,,,
11933,HALLS STICKS CHERRY ,20,9,ct,312546627710,Health & Beauty Aids,,,0,$20.60,$1.03,,,,,,,,,
11934,HALLS STICKS DEFENSE ASST CITRUS ,20,9,ct,312546627529,Health & Beauty Aids,,,0,$20.60,$1.03,,,,,,,,,
11936,HALLS STICKS HONEY LEMON ,20,9,ct,312546628724,Health & Beauty Aids,,,0,$20.60,$1.03,,,,,,,,,
11938,HALLS STICKS MENTHOL ,20,9,ct,312546629707,Health & Beauty Aids,,,0,$20.60,$1.03,,,,,,,,,
11939,HALLS STICKS STRAWBERRY,20,9,ct,312546623682,Health & Beauty Aids,,,0,$20.60,$1.03,,,,,,,,,
11941,HAMADA BLENDED CANOLA & EXTRA VIRGIN OLIVE OIL,12,1,L,03818825469,Middle Eastern Items,14,5,0,$61.68,$5.14,10,$56.73,$4.73,,,,,,
11942,HAMADA BLENDED CANOLA & EXTRA VIRGIN OLIVE OIL,6,2,L,738188254686,Middle Eastern Items,12,5,0,$55.56,$9.26,65,$52.47,$8.74,,,,,,
11943,HAMADA BLENDED CANOLA & EXTRA VIRGIN OLIVE OIL ,4,3,L,038188274042,Middle Eastern Items,12,5,0,$51.50,$12.88,13,$49.44,$12.36,,,,,,
11944,HAMADA CHICKEN LUNCHEON MEAT ,24,12,oz,738188123692,Middle Eastern Items,14,7,0,$49.19,$2.05,,,,,,,,,
17253,HAMADA SELLA BASMATI RICE,4,10,lb,038188123563,Middle Eastern Items,,,0,$55.58,$13.89,5,$51.46,$12.86,,,,,,
11946,HAMADA VINEGAR WHITE,4,135,oz,738188123746,Middle Eastern Items,13,4,0,$9.27,$2.32,52,$8.86,$2.21,,,,,,
11947,HANDI FOIL SHEETS,1,500,ct,749384512104,Kitchen Supplies,,,0,$25.75,$25.75,,,,,,,,,
16299,HANDI-WRAP FOLD TOP SANDWICH BAGS ,12,100,ct,850007395148,Kitchen Supplies,30,8,0,$10.14,$0.84,,,,,,,,,
10657,HAPPY BIRTHDAY CANDLES NUMBER 3,1,1,ct,735852962571,Miscellaneous Non Food,,,0,$1.03,$1.03,,,,,,,,,
16565,HAPPY LAND MIXED FRUIT CANDY HEART SHAPE,288,10,gm,850045927257,Hispanic Candy & Snacks,,,0,$221.45,$0.77,,,,,,,,,
11954,HARIBO BERRIES,12,5,oz,042238705234,Candy,,,0,$16.48,$1.37,,,,,,,,,
11955,HARIBO DINOSAURS,12,5,oz,042238341210,Candy,,,0,$16.48,$1.37,,,,,,,,,
11956,HARIBO FROGS,12,5,oz,042238472556,Candy,,,0,$16.48,$1.37,,,,,,,,,
11957,HARIBO FRUIT SALAD,12,5,oz,042238382268,Candy,,,0,$16.48,$1.37,,,,,,,,,
11958,HARIBO GOLD BEARS,12,5,oz,042238302211,Candy,,,0,$16.48,$1.37,,,,,,,,,
11960,HARIBO GUMMY CANDY SOUR BITES,12,4.5,oz,00042238750142,Candy,,,0,$16.48,$1.37,,,,,,,,,
11961,HARIBO GUMMY CANDY STARMIX,12,5,oz,00042238722132,Candy,,,0,$16.48,$1.37,,,,,,,,,
11959,HARIBO GUMMY CANDY WATERMELON,12,4.1,oz,00042238723337,Candy,,,0,$16.48,$1.37,,,,,,,,,
11962,HARIBO HAPPY CHERRIES,12,5,oz,042238309777,Candy,,,0,$16.48,$1.37,,,,,,,,,
11963,HARIBO HAPPY COLA,12,5,oz,00042238323636,Candy,,,0,$16.48,$1.37,,,,,,,,,
16656,HARIBO MINI RAINBOW FROGS,12,5,oz,00042238472730,Candy,,,0,$16.48,$1.37,,,,,,,,,
11964,HARIBO PEACHES,12,5,oz,042238380868,Candy,,,0,$16.48,$1.37,,,,,,,,,
15330,HARIBO RAINBOW WORMS,12,5,oz,42238724570,Candy,,,0,$16.48,$1.37,,,,,,,,,
11966,HARIBO SMURFS,12,5,oz,042238305007,Candy,,,0,$16.48,$1.37,,,,,,,,,
11967,HARIBO SOUR GOLD BEARS,12,5,oz,042238312210,Candy,,,0,$16.48,$1.37,,,,,,,,,
11968,HARIBO SOUR S'GHETTI,12,5,oz,042238358898,Candy,,,0,$16.48,$1.37,,,,,,,,,
16655,HARIBO SOUR SMURFS,12,4,oz,00042238305045,Candy,,,0,$16.48,$1.37,,,,,,,,,
11969,HARIBO TWIN SNAKES,12,5,oz,042238377554,Candy,,,0,$16.48,$1.37,,,,,,,,,
15604,HAWAIIAN PUNCH 10oz GREEN BERRY,4,6,ct,014800645361,Beverages,13,7,0,$12.32,$3.08,26,$11.74,$2.94,,,,,,
15605,HAWAIIAN PUNCH 10oz LEMON BERRY,4,6,ct,014800645323,Beverages,13,7,0,$12.32,$3.08,26,$11.74,$2.94,,,,,,
15606,HAWAIIAN PUNCH 10oz POLAR BLAST,4,6,ct,014800645347,Beverages,13,7,0,$12.32,$3.08,26,$11.74,$2.94,,,,,,
15603,HAWAIIAN PUNCH 10oz RED,4,6,ct,00014800646719,Beverages,13,7,0,$12.32,$3.08,26,$11.74,$2.94,,,,,,
15607,HAWAIIAN PUNCH 10oz WHITE WATER WAVE,4,6,ct,014800005202,Beverages,13,7,0,$12.32,$3.08,26,$11.74,$2.94,,,,,,
11976,HAWAIIAN PUNCH 3 FLAVOR MODULE ,192,1,gal,112130010213598164,Pallet Mods & Shippers,1,1,0,$551.75,$2.87,,,,,,,,,
11970,HAWAIIAN PUNCH BERRY BLUE ,4,1,gal,014800646474,Beverages,8,6,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
15575,HAWAIIAN PUNCH CITRUS SPLASH,4,1,gal,014800007404,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11972,HAWAIIAN PUNCH GREEN BERRY,4,1,gal,014800646429,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11973,HAWAIIAN PUNCH LEMON BERRY,4,1,gal,014800646665,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11974,HAWAIIAN PUNCH LEMON BERRY,12,32,oz,014800645170,Beverages,13,6,0,$12.98,$1.08,,,,,,,,,
11975,HAWAIIAN PUNCH LEMONADE ,4,1,gal,014800646573,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
15579,HAWAIIAN PUNCH MANGO MONSOON,4,1,gal,014800005073,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11977,HAWAIIAN PUNCH ORANGE ,4,1,gal,014800646092,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11978,HAWAIIAN PUNCH ORANGE ,12,32,oz,014800645132,Beverages,13,6,0,$12.98,$1.08,,,,,,,,,
11979,HAWAIIAN PUNCH POLAR BLAST GALLON,4,1,gal,014800646948,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11980,HAWAIIAN PUNCH RED ,12,32,oz,014800645118,Beverages,13,6,0,$12.98,$1.08,,,,,,,,,
11981,HAWAIIAN PUNCH RED GALLON,4,1,gal,014800646085,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
15576,HAWAIIAN PUNCH SURFIN' STRAWBERRY CITRUS,4,1,gal,014800007411,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
15577,HAWAIIAN PUNCH WATERMELON BERRY BOOM,4,1,gal,014800005806,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
15578,HAWAIIAN PUNCH WHITE WATER WAVE,4,1,gal,014800005196,Beverages,12,4,0,$12.32,$3.08,48,$11.91,$2.98,,,,,,
11982,HEALTH SMART 70% GREEN RUBBING ALCOHOL,24,12,oz,818159010036,Health & Beauty Aids,12,6,0,$37.08,$1.55,,,,,,,,,
11983,HEALTH SMART 70% RUBBING ALCOHOL,24,12,oz,818159010029,Health & Beauty Aids,12,6,0,$28.43,$1.18,,,,,,,,,
11985,HEATH CANDY BAR,18,1.4,oz,010700060808,Candy,,,0,$21.32,$1.18,,,,,,,,,
11986,HEFTY 5 PART COMPARTMENT TRAYS,12,18,ct,013700368042,Kitchen Supplies,,,0,$40.66,$3.39,,,,,,,,,
11987,HEFTY FOAM BOWLS ,12,45,ct,01370090750,Kitchen Supplies,,,0,$43.14,$3.59,,,,,,,,,
11988,HEFTY FOAM PLATES,12,45,ct,013700419294,Kitchen Supplies,5,4,0,$36.96,$3.08,,,,,,,,,
11989,HEFTY FOAM PLATES SHIPPER,32,45,ct,1370041929,Pallet Mods & Shippers,6,2,0,$98.55,$3.08,,,,,,,,,
11990,HEINZ 57 STEAK SAUCE ,12,10,oz,013000002646,Condiments,28,5,0,$61.68,$5.14,,,,,,,,,
11991,HEINZ CHILI SAUCE ,12,12,oz,01311200,Condiments,22,6,0,$36.96,$3.08,,,,,,,,,
11992,HEINZ COCKTAIL SAUCE ,12,12,oz,013000001137,Condiments,22,6,0,$33.99,$2.83,,,,,,,,,
11993,HEINZ GRAVY BEEF ,12,12,oz,013000798006,"Soups, Broths & Gravies",18,10,0,$34.48,$2.87,,,,,,,,,
11994,HEINZ GRAVY CHICKEN ,12,12,oz,013000798204,"Soups, Broths & Gravies",18,10,0,$34.48,$2.87,,,,,,,,,
11995,HEINZ GRAVY MUSHROOM ,12,12,oz,013000798303,"Soups, Broths & Gravies",18,10,0,$34.48,$2.87,,,,,,,,,
11996,HEINZ GRAVY PORK ,12,12,oz,013000798907,"Soups, Broths & Gravies",18,10,0,$16.11,$1.34,,,,,,,,,
17241,HEINZ KETCHUP,12,32,oz,013000006057,Condiments,12,6,0,$55.50,$4.62,5,$49.32,$4.11,36,$36.96,$3.08,,,
11997,HEINZ KETCHUP ,12,38,oz,01346604,Condiments,12,3,0,$66.13,$5.51,,,,,,,,,
11999,HEINZ KETCHUP EZ SQUEEZE,12,20,oz,01364008,Condiments,17,7,0,$36.96,$3.08,,,,,,,,,
12000,HEINZ MUSTARD ,12,14,oz,01300000212,Condiments,20,6,0,$27.81,$2.32,,,,,,,,,
12002,HEINZ VINEGAR CIDER,6,1,gal,013000007627,Oils & Vinegars,7,4,0,$33.93,$5.65,,,,,,,,,
12001,HEINZ VINEGAR CIDER,12,32,oz,013000008143,Oils & Vinegars,11,5,0,$33.99,$2.83,,,,,,,,,
12003,HEINZ VINEGAR CIDER ,12,16,oz,013000008129,Oils & Vinegars,17,6,0,$22.12,$1.84,,,,,,,,,
12004,HEINZ VINEGAR CIDER ,6,64,oz,013000007658,Oils & Vinegars,12,5,0,$30.22,$5.04,,,,,,,,,
12005,HEINZ VINEGAR WHITE,12,32,oz,013000008549,Oils & Vinegars,11,5,0,$27.07,$2.26,,,,,,,,,
12008,HEINZ VINEGAR WHITE ,12,16,oz,013000008525,Oils & Vinegars,17,6,0,$18.42,$1.53,,,,,,,,,
17466,HEINZ YELLOW MUSTARD SHIPPER,24,14,oz,013000002127,Pallet Mods & Shippers,6,4,0,$49.19,$2.05,2,$44.25,$1.84,,,,,,
12010,HELLMANN'S MAYONNAISE,12,8,oz,048001265042,Condiments,22,10,0,$35.23,$2.94,,,,,,,,,
12009,HELLMANN'S MAYONNAISE,12,15,oz,048001213388,Condiments,16,8,0,$46.97,$3.91,,,,,,,,,
12017,HERDEZ CHIPOTLE PEPPERS IN ADOBO SAUCE,12,7,oz,072878285131,Hispanic Foods,18,15,0,$18.42,$1.53,,,,,,,,,
12018,HERDEZ GUACAMOLE SALSA MEDIUM,12,15.7,oz,7287843483,Hispanic Foods,15,8,0,$35.72,$2.98,,,,,,,,,
12019,HERDEZ GUACAMOLE SALSA MILD,12,15.7,oz,072878805728,Hispanic Foods,15,8,0,$35.72,$2.98,,,,,,,,,
12020,HERDEZ ROASTED SALSA POBLANO MEDIUM ,6,15.3,oz,7287887025,Hispanic Foods,34,7,0,$21.63,$3.61,,,,,,,,,
12021,HERDEZ ROASTED SALSA ROJA MEDIUM ,12,16,oz,072878785303,Hispanic Foods,15,8,0,$35.72,$2.98,,,,,,,,,
12022,HERDEZ ROASTED SALSA VERDE MEDIUM ,12,16,oz,072878785297,Hispanic Foods,15,8,0,$35.72,$2.98,,,,,,,,,
12023,HERDEZ SALSA CASERA HOT,12,28,oz,072878275262,Hispanic Foods,8,10,0,$3.09,$0.26,,,,,,,,,
12025,HERDEZ SALSA CASERA HOT ,12,7,oz,7287827523,Hispanic Foods,18,15,0,$13.47,$1.12,,,,,,,,,
12024,HERDEZ SALSA CASERA HOT ,12,16,oz,7287827559,Hispanic Foods,15,8,0,$33.25,$2.77,,,,,,,,,
12026,HERDEZ SALSA CASERA MEDIUM ,12,16,oz,7287827555,Hispanic Foods,15,8,0,$33.25,$2.77,,,,,,,,,
12027,HERDEZ SALSA CASERA MILD ,12,16,oz,7287827551,Hispanic Foods,15,8,0,$33.25,$2.77,,,,,,,,,
12028,HERDEZ SALSA CHIPOTLE CREMOSE MEDIUM ,6,15.3,oz,072878870382,Hispanic Foods,34,7,0,$20.70,$3.45,,,,,,,,,
12029,HERDEZ SALSA CILANTRO LIME MEDIUM ,6,16,oz,072878870184,Hispanic Foods,34,7,0,$20.70,$3.45,,,,,,,,,
12030,HERDEZ SALSA RANCHERA,12,7,oz,7287827543,Hispanic Foods,18,15,0,$13.47,$1.12,,,,,,,,,
12031,HERDEZ SALSA TAQUARA,12,16,oz,7287827558,Hispanic Foods,15,8,0,$33.25,$2.77,,,,,,,,,
12032,HERDEZ SALSA TAQUERA ,12,7,oz,7287827557,Hispanic Foods,18,15,0,$13.47,$1.12,,,,,,,,,
12034,HERDEZ SALSA VERDE ,12,7,oz,7287827533,Hispanic Foods,18,15,0,$13.47,$1.12,,,,,,,,,
12033,HERDEZ SALSA VERDE MILD,12,16,oz,072878275705,Hispanic Foods,15,8,0,$33.25,$2.77,,,,,,,,,
12035,HERSHEY ALMOND CANDY BAR,36,1.45,oz,034000002412,Candy,,,0,$38.63,$1.07,,,,,,,,,
12036,HERSHEY COOKIE & CREAM CANDY BAR,36,1.55,oz,034000002399,Candy,,,0,$37.08,$1.03,,,,,,,,,
12037,HERSHEY MILK CHOCOLATE CANDY BAR,36,1.55,oz,034000249015,Candy,,,0,$37.08,$1.03,,,,,,,,,
12039,HERSHEY'S CHOCOLATE SYRUP ,24,24,oz,034000003129,Breakfast,8,6,0,$82.81,$3.45,,,,,,,,,
12040,HERSHEY'S COCOA MIX POWDER ,12,8,oz,034000052004,Baking Products,,,0,$61.18,$5.10,,,,,,,,,
16745,HERSHEY'S SCENTED CANDLE CHOCOLATE,6,3,oz,810020281781,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16744,HERSHEY'S SCENTED CANDLE COOKIES N CREAM,6,3,oz,810020281811,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16748,HERSHEY'S SCENTED CANDLE S'MORES,6,3,oz,810020281804,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16747,HERSHEY'S SCENTED CANDLE YORK PEPPERMINT PATTY,6,3,oz,810020281798,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
12042,HERSHEY'S SPECIAL DARK,36,1.45,oz,034000002450,Candy,,,0,$39.66,$1.10,,,,,,,,,
12043,HERSHEY'S STRAWBERRY SYRUP,12,22,oz,034000003181,Breakfast,16,5,0,$47.59,$3.97,,,,,,,,,
12044,HIDDEN VALLEY ORIGINAL RANCH DRESSING BOTTLES,12,8,oz,071100005509,Condiments,,,0,$30.78,$2.56,,,,,,,,,
17475,HIDDEN VALLEY RANCH SHIPPER,36,16,oz,071100005516,Pallet Mods & Shippers,3,5,0,$147.95,$4.11,,,,,,,,,
12051,HOME CLEAN SCOURING SPONGES,30,2,ct,20818159019286,Kitchen Supplies,,,0,$26.27,$0.88,,,,,,,,,
16273,HOME SMART ALUMINUM FOIL ,24,25,ft,898391002167,Kitchen Supplies,11,12,0,$23.48,$0.98,,,,,,,,,
16272,HOME SMART ALUMINUM FOIL ,24,37.5,ft,898391002174,Kitchen Supplies,8,11,0,$37.08,$1.55,,,,,,,,,
16274,HOME SMART ALUMINUM FOIL ,24,50,ft,898391002181,Kitchen Supplies,15,6,0,$40.79,$1.70,,,,,,,,,
12056,HOME SMART BAGS FOLD-TOP SANDWICH,24,125,ct,898391002525,Kitchen Supplies,15,6,0,$21.01,$0.88,,,,,,,,,
12057,HOME SMART FREEZER BAG GALLON,24,12,ct,898391002501,Kitchen Supplies,12,5,0,$21.01,$0.88,,,,,,,,,
12058,HOME SMART FREEZER BAG QUART,24,16,ct,898391002495,Kitchen Supplies,18,5,0,$21.01,$0.88,,,,,,,,,
12059,HOME SMART SANDWICH BAG ZIPPER SEAL,24,50,ct,898391002587,Kitchen Supplies,18,6,0,$21.01,$0.88,,,,,,,,,
12060,HOME SMART SLIDE & SEAL BAG GALLON,24,12,ct,841409121176,Kitchen Supplies,16,5,0,$16.07,$0.67,,,,,,,,,
12061,HOME SMART STORAGE TIEBAG GALLON,24,30,ct,841409121206,Kitchen Supplies,9,5,0,$21.01,$0.88,,,,,,,,,
12062,HOME SMART ZIPPER SEAL BAG PINT,24,20,ct,841409121190,Kitchen Supplies,18,5,0,$21.01,$0.88,,,,,,,,,
12064,HORMEL BEEF TAMALES,12,15,oz,037600216296,Meats & Seafood,16,9,0,$25.83,$2.15,,,,,,,,,
12065,HORMEL CHILI HOMESTYLE WITH BEANS,12,15,oz,037600020848,Beans & Chili,16,9,0,$27.07,$2.26,,,,,,,,,
12066,HORMEL CHILI HOT NO BEANS ,12,15,oz,037600245289,Beans & Chili,16,9,0,$32.01,$2.67,,,,,,,,,
12067,HORMEL CHILI HOT W/BEANS,12,15,oz,037600233521,Beans & Chili,16,9,0,$27.07,$2.26,,,,,,,,,
12068,HORMEL CHILI NO BEANS,12,10.5,oz,037600237857,Beans & Chili,18,10,0,$22.87,$1.91,18,$22.12,$1.84,,,,,,
12069,HORMEL CHILI NO BEANS ,12,15,oz,037600241939,Beans & Chili,16,9,0,$32.01,$2.67,,,,,,,,,
12070,HORMEL CHILI WITH BEANS,12,15,oz,037600223188,Beans & Chili,16,9,0,$27.07,$2.26,,,,,,,,,
12071,HORMEL CHUNK CHICKEN BREAST ,12,10,oz,037600369749,Meats & Seafood,16,10,0,$36.96,$3.08,,,,,,,,,
12072,HORMEL CHUNK CHICKEN WHITE & DARK,12,10,oz,037600448932,Meats & Seafood,,,0,$38.32,$3.19,,,,,,,,,
12073,HORMEL CHUNK SMOKED HAM ,12,5,oz,037600267014,Meats & Seafood,22,11,0,$24.60,$2.05,5,$23.36,$1.95,,,,,,
12074,HORMEL CHUNK WHITE & DARK CHICKEN ,12,5,oz,037600321181,Meats & Seafood,22,11,0,$22.15,$1.84,,,,,,,,,
12075,HORMEL MARY KITCHEN CORNED BEEF HASH ,12,14,oz,037600807449,Meats & Seafood,16,9,0,$40.17,$3.35,,,,,,,,,
12078,HORMEL SPAM ,24,12,oz,037600138727,Meats & Seafood,14,6,0,$86.27,$3.59,,,,,,,,,
15986,HOSTESS ALUMINUM PAN MIXED DISPLAY,218,1,ct,810020285017,Pallet Mods & Shippers,6,1,0,$177.39,$0.81,,,,,,,,,
15984,HOSTESS NON STICK PANS FLOOR DISPLAY ,84,1,ct,810020284119,Pallet Mods & Shippers,6,1,0,$301.95,$3.59,,,,,,,,,
16732,HOSTESS SCENTED CANDLE APPLE FRUIT PIES,6,3,oz,810020281095,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16733,HOSTESS SCENTED CANDLE CHERRY FRUIT PIES,6,3,oz,810020281125,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16734,HOSTESS SCENTED CANDLE DING DONG,6,3,oz,810020281118,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16729,HOSTESS SCENTED CANDLE JUMBO HONEY BUN,6,3,oz,810020281149,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16731,HOSTESS SCENTED CANDLE ORANGE CUPCAKES,6,3,oz,810020281101,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16730,HOSTESS SCENTED CANDLE TWINKIES,6,3,oz,810020281132,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
16735,HOT TAMALES SCENTED CANDLE ,6,3,oz,810020281910,Household Products,30,10,0,$9.89,$1.65,,,,,,,,,
12081,HP STEAK SAUCE,12,9,oz,789968000511,Condiments,40,5,0,$45.61,$3.80,10,$40.17,$3.35,,,,,,
12083,HUBBA BUBBA BUBBLE TAPE ORIGINAL GUM,6,2,oz,022000121134,Candy,,,0,$8.24,$1.37,,,,,,,,,
12084,HUBBA BUBBA BUBBLE TAPE SOUR BLUE RASP GUM,12,2,oz,022000016935,Candy,,,0,$17.92,$1.49,,,,,,,,,
12085,HUBBA BUBBA ORIGINAL GUM,18,5,ct,022000002709,Candy,,,0,$13.39,$0.74,,,,,,,,,
12086,HUBBA BUBBA STRAWBERRY WATERMELON GUM,18,5,ct,022000000675,Candy,,,0,$13.39,$0.74,,,,,,,,,
12087,HUGGIES BABY WIPES NATURAL 2430100,10,56,ct,5029053550152,Baby Products,20,8,0,$15.97,$1.60,,,,,,,,,
12088,HUGGIES BABY WIPES PURE 2434100,10,56,ct,5029053550039,Baby Products,20,8,0,$15.97,$1.60,,,,,,,,,
12089,HUNGRY JACK MASHED POTATOES ,12,15.3,oz,011140871023,"Pastas, Rice & Grains",,,0,$40.17,$3.35,,,,,,,,,
12091,HUNGRY JACK PANCAKE MIX BUTTERMILK,6,32,oz,013300280669,Breakfast,20,5,0,$20.09,$3.35,,,,,,,,,
